time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,1.7300974763707992,-2.280892851777707,27.641151078367443,6.247076393795403,6.254824441751168,0.0,0.5729725892779094,-1.916536430538412,6.441489615617906,0.08280312972590323,-0.06275733582058499,0.0,482.8014451695599,483.88269202728156,485.4684020367219,485.3098074108962
4.259999999999997,1.765028326010767,-2.396677586913045,28.029194842977756,6.251588648711763,6.251377992774895,0.0,0.5917228872891556,-1.942526511798719,6.4930457095781415,0.052226709942789495,-0.048504599824406254,0.0,460.4284376451588,461.55270805574975,462.307588997844,459.89546675849533
4.319999999999996,1.8010836960394454,-2.51388759896143,28.41836132222364,6.25453688151152,6.2488333715429345,0.0,0.6103563303154649,-1.9642465877410409,6.479268181437726,0.04210713574923021,-0.03238919382597997,0.0,440.0635794881724,441.39479698933434,442.1642871047427,441.33111239500755
4.379999999999995,1.8382093748354307,-2.6322855392335924,28.80414505287041,6.256999850966082,6.246632354535606,0.0,0.6273346546559335,-1.9822126828826712,6.380766347651909,0.03884618342269844,-0.0470649056453986,0.0,414.0953132024937,412.8011787002111,412.98986427078046,412.7030867626065
4.439999999999993,1.8766520840848862,-2.751913350704515,29.191127230929364,6.259958233757136,6.243572665121787,0.0,0.6543746319085868,-2.005098244613526,6.517869757679522,0.06466579791113729,-0.06031441146696568,0.0,485.84293704851984,484.8468482258881,485.0108663030844,486.9477714413962
4.499999999999992,1.916592824364295,-2.8727418777498896,29.58151682959113,6.2637979228655105,6.2398237071980365,0.0,0.677298504412637,-2.0222311081827,6.495269004543505,0.06261858322968428,-0.06721359641774104,0.0,438.5709907555466,437.9945442855095,439.04540313007647,438.87851996478616
4.559999999999991,1.9579632779912484,-2.9945352912357777,29.970307762853135,6.267736917293686,6.235746060318849,0.0,0.7020609439242005,-2.037265496755496,6.464622413198263,0.07110905100308841,-0.06949785327294201,0.0,435.61625155272276,435.42157191148686,435.55752888825396,436.2704647583627
4.6199999999999894,2.001034269846146,-3.1172143615093195,30.36028897025246,6.271761321289652,6.231654514574075,0.0,0.7340232298026919,-2.051657474919403,6.534368079119759,0.057452401514881776,-0.06570288569631894,0.0,466.0507140158504,466.3440348235616,467.54913867270494,466.4867798919427
4.679999999999988,2.0461953498948513,-3.24070532545588,30.75621609550128,6.275331329669484,6.227459325922688,0.0,0.7717374226799841,-2.0643553199698186,6.662463024411294,0.06330819078292874,-0.08006833129590829,0.0,486.23812670268603,485.1571596228031,483.34182072310966,483.78519635607114
4.739999999999987,2.093308389381539,-3.3648342511871907,31.152693883979147,6.2796365387441675,6.223054764079498,0.0,0.799060369824832,-2.0730185199379,6.554109595005649,0.08479059215577425,-0.06263170073446378,0.0,412.17710754898945,413.7108781569403,410.0121970557235,411.92114868660286
4.799999999999986,2.1421806637933027,-3.489426881440821,31.543639581650485,0.0011088120333990759,6.219290596939027,0.0,0.8303283122628393,-2.0797278198034435,6.477877066203467,0.05676200553446303,-0.0629456791360382,0.0,421.6615608214013,421.63135079001563,422.2700254444469,419.8494511184541
4.859999999999984,2.193159694904687,-3.6143558924895625,31.932687526655084,0.003931175118525587,6.215105134364045,0.0,0.8693164490129315,-2.084299077899841,6.490312594665396,0.0068070112821266605,-0.08905169054008212,0.0,450.6997245859456,448.58035814264116,450.5167408013831,446.45938428884136
4.919999999999983,2.2464219939425942,-3.7395297805440695,32.32050345587904,0.004757101197272462,6.209610441216,0.0,0.9065417350921888,-2.0881182965703564,6.437137384185166,0.024941517188267703,-0.09717760013202417,0.0,428.72787467852436,428.02928683182813,427.30152784024426,428.8449870568747
4.979999999999982,2.3023274966587457,-3.8648967243733034,32.70943911575058,0.0058657995140372066,6.205266388340828,0.0,0.9574219069407633,-2.090657000009893,6.526822533508962,0.0006254427443901991,-0.04529786986552143,0.0,470.61820916967935,474.6127735272023,473.07643162226503,471.199920888563
5.0399999999999805,2.361200930108156,-3.990411995030487,33.101674944556066,0.006452480138729122,6.20289126617333,0.0,1.0052374122550127,-2.093158401958601,6.547545212819616,0.023661373231837146,-0.0300902829331067,0.0,451.8922601467824,453.1159479007214,451.5668293838397,453.42163133389954
5.099999999999979,2.4226346531718264,-4.116092858400623,33.49084228557437,0.007492250198821715,6.200965144113233,0.0,1.0427311382492488,-2.096119816350667,6.425380401271414,1.7337585816665224e-06,-0.03646314340523483,0.0,406.03834740094214,405.46556133146254,407.1270269772807,405.0039788642854
5.159999999999978,2.486609512534096,-4.241917583109137,33.875880370003,0.007758859233951476,6.198300588441661,0.0,1.0899607011396992,-2.0980273152553455,6.409270212081529,0.012106425880594627,-0.06925546499558999,0.0,441.881199113724,439.16750252375664,438.5438459762149,439.54832619958756
5.219999999999977,2.553524822152922,-4.367845789654534,34.26059710440319,0.008401550584768103,6.193765840595221,0.0,1.1409177576488019,-2.099525089605527,6.414529686649781,0.00776462015565035,-0.09286042572283129,0.0,447.04239821609815,445.1096186286277,447.0997094592534,446.7456200804623
5.279999999999975,2.623944857061952,-4.493820297130032,34.64962083188261,0.008505389979579725,6.188021443363061,0.0,1.206945153045468,-2.0996005195056675,6.552044613507871,-0.014451102870760475,-0.10222510991923632,0.0,486.75304441641936,486.044587117157,487.79817277448575,486.13602086721454
5.339999999999974,2.6981064082673916,-4.619832446659623,35.04329673461479,0.007717140656149368,6.18225424426573,0.0,1.2656192562823074,-2.1008770674154444,6.570266067634333,-0.010631868804534943,-0.08608803357265729,0.0,452.308801579063,453.5990226882464,452.1610560039263,452.46882881119996
5.399999999999973,2.7757836050807145,-4.74594222830999,35.43702077388495,0.006984578430825117,6.177237460854823,0.0,1.324049153984696,-2.102837984451242,6.55385856082549,-0.015567315055199971,-0.07907590194525212,0.0,441.10457653239143,441.6776294164117,443.1214110991008,442.7155258224652
5.4599999999999715,2.857336474284721,-4.8721639253466105,35.83242152259738,0.006521721928471891,6.172220582803776,0.0,1.3947954465345234,-2.1046186949266685,6.62563090463883,0.004602047479407911,-0.09472645320553709,0.0,470.4451686379402,469.2260807346201,468.40971955733687,469.97605971898
